@RELATION post-classification

@ATTRIBUTE IsQuote NUMERIC
@ATTRIBUTE TitleSim NUMERIC
@ATTRIBUTE InitSim NUMERIC
@ATTRIBUTE ThreadSim NUMERIC
@ATTRIBUTE QuestionMark NUMERIC
@ATTRIBUTE Duplicate NUMERIC
@ATTRIBUTE FiveW1H NUMERIC
@ATTRIBUTE AbsPosition NUMERIC
@ATTRIBUTE NormPosition NUMERIC
@ATTRIBUTE PostLength NUMERIC
@ATTRIBUTE PostLengthUnique NUMERIC
@ATTRIBUTE PostLengthStemmed NUMERIC
@ATTRIBUTE PostLengthUniqueStemmed NUMERIC
@ATTRIBUTE UserPostCount NUMERIC
@ATTRIBUTE IsStarter NUMERIC
@ATTRIBUTE UserAuth NUMERIC
@ATTRIBUTE Thanks NUMERIC
@ATTRIBUTE ExclamationMark NUMERIC
@ATTRIBUTE NegativeFeedback NUMERIC
@ATTRIBUTE SentimentScoreProm NUMERIC
@ATTRIBUTE Class {1, 2, 3, 4, 5, 6, 7, 8}
@ATTRIBUTE postLengthFull NUMERIC
@ATTRIBUTE minNeg NUMERIC
@ATTRIBUTE promNeg NUMERIC
@ATTRIBUTE maxPos NUMERIC
@ATTRIBUTE promPos NUMERIC
@ATTRIBUTE PostThreadCount NUMERIC
@ATTRIBUTE NofiveW1H NUMERIC
@ATTRIBUTE NoQuestionMark NUMERIC
@ATTRIBUTE UserPostIniCount NUMERIC
@ATTRIBUTE UserPostReplieCount NUMERIC


@DATA
0,0.054707380546665,0.047413607689877,0.161292494912923,0,0,0,8,0.666666666666667,2,2,2,2,1,0,0.005105793251843,1,0,0,2,8,5,2,2,2,2,12,0,0,0,1
1,0.000000000000000,0.059456616831252,0.415790646932337,0,0,0,8,0.421052631578947,39,34,39,32,2,0,0.006996152420085,0,0,0,2,5,90,0,0,3,3,19,0,0,0,2
1,0.000000000000000,0.089022802513522,0.444011242627581,0,0,1,18,0.947368421052632,28,25,28,25,2,0,0.006996152420085,0,0,0,1,5,76,1,1,3,3,19,1,0,0,2
0,0.000000000000000,0.164978668876552,0.294985993447276,1,0,1,17,0.515151515151515,25,25,25,24,1,0,0.005105793251843,0,0,0,1,5,44,1,1,2,2,33,1,1,0,1
0,0.000000000000000,0.108148807109037,0.435986165497586,0,0,1,5,1.000000000000000,14,14,14,14,1,0,0.005105793251843,0,0,0,1,5,35,2,2,2,2,5,1,0,0,1
0,0.030564692535339,0.999999999999999,0.630687479974860,0,0,1,1,0.100000000000000,32,30,32,29,6,1,0.010776870756569,0,1,0,1,1,108,0,0,4,3,10,1,0,1,5
0,0.035412457990115,0.272084473763123,0.516326287936027,0,0,1,3,0.300000000000000,23,22,23,22,6,1,0.010776870756569,1,0,0,3,7,71,2,2,4,4,10,1,0,1,5
0,0.000000000000000,0.222195586256228,0.378985387730940,0,0,1,5,0.500000000000000,16,15,16,15,6,1,0.010776870756569,0,0,0,1,1,43,1,1,3,3,10,2,0,1,5
0,0.051913336337085,0.124205352785742,0.249603714348988,0,0,0,7,0.700000000000000,8,8,8,8,6,1,0.010776870756569,0,1,0,1,8,23,2,2,2,2,10,0,0,1,5
0,0.057576460032575,0.303570177441646,0.658682331735954,0,0,1,8,0.800000000000000,39,39,39,38,6,1,0.010776870756569,0,1,0,1,1,105,2,2,3,3,10,1,0,1,5
0,0.052780179637128,0.099126880651444,0.136970761930130,1,0,0,4,0.666666666666667,8,7,8,7,2,0,0.005105793251843,0,0,0,1,5,22,2,2,2,2,6,0,1,0,2
0,0.054707380546665,0.057661517945576,0.167534370659310,0,0,0,8,0.380952380952381,6,6,6,6,1,0,0.005105793251843,0,0,0,1,5,10,2,2,3,3,21,0,0,0,1
0,0.064452391264199,0.996196925842284,0.996196925842284,1,0,1,1,1.000000000000000,108,81,108,76,1,1,0.003215434083601,1,0,0,1,1,291,1,1,3,3,1,5,9,1,0
0,0.122266290373151,1.000000000000000,0.416355569984895,1,0,0,1,0.500000000000000,14,14,14,14,1,1,0.003215434083601,0,0,0,1,1,28,1,1,3,3,2,0,1,1,0
0,0.033237530864998,1.000000000000000,1.000000000000000,1,0,1,1,1.000000000000000,9,9,9,9,1,1,0.003215434083601,0,0,0,1,1,20,2,2,2,2,1,1,2,1,0
0,0.000000000000000,0.000000000000000,0.044020143420880,1,0,0,13,0.371428571428571,3,3,3,3,1,0,0.005105793251843,0,0,0,2,5,3,2,2,2,2,35,0,1,0,1
0,0.000000000000000,0.075504126293159,0.195453391546031,0,0,0,15,0.454545454545455,7,7,7,7,1,0,0.005105793251843,0,0,0,1,5,17,2,2,2,2,33,0,0,0,1
0,0.124366815257341,0.999999999999999,0.999999999999999,1,1,1,1,1.000000000000000,29,23,29,23,1,1,0.003215434083601,0,1,0,1,1,70,1,1,3,3,1,1,1,1,0
0,0.032733470470379,1.000000000000000,1.000000000000000,1,0,0,1,1.000000000000000,11,10,11,9,1,1,0.003215434083601,0,0,0,1,1,24,2,2,3,3,1,0,1,1,0
0,0.193191314002141,1.000000000000000,0.611262346714057,1,0,1,1,0.066666666666667,24,21,24,21,8,1,0.016447948261295,0,1,0,1,1,78,2,2,2,2,15,2,1,1,7
0,0.132488711538475,0.380107938931594,0.559399268636910,0,0,0,2,0.133333333333333,13,12,13,12,8,1,0.016447948261295,0,0,0,1,4,47,1,1,2,2,15,0,0,1,7
0,0.093560507190347,0.274251858414457,0.320503137248109,0,0,0,4,0.266666666666667,3,3,3,3,8,1,0.016447948261295,0,0,0,2,4,11,2,2,2,2,15,0,0,1,7
0,0.129868282494720,0.068040428377017,0.078208850266134,0,0,0,5,0.333333333333333,2,2,2,2,8,1,0.016447948261295,0,1,0,2,8,2,2,2,2,2,15,0,0,1,7
0,0.126960142200548,0.352754731338977,0.410995542481615,0,0,1,8,0.533333333333333,5,5,5,5,8,1,0.016447948261295,0,0,0,1,4,21,2,2,2,2,15,1,0,1,7
0,0.129868282494720,0.068040428377017,0.078208850266134,0,0,0,9,0.600000000000000,2,2,2,2,8,1,0.016447948261295,0,1,0,2,8,2,2,2,2,2,15,0,0,1,7
0,0.000000000000000,0.000000000000000,0.020002519126487,0,0,0,10,0.666666666666667,1,1,1,1,8,1,0.016447948261295,0,0,0,2,8,1,2,2,2,2,15,0,0,1,7
0,0.121683544834210,0.177723564355499,0.299618010015050,0,0,0,11,0.733333333333333,3,3,3,3,8,1,0.016447948261295,0,0,0,2,8,13,2,2,2,2,15,0,0,1,7
0,0.268572429375709,1.000000000000000,0.857091911321577,1,0,1,1,0.500000000000000,38,34,38,34,1,1,0.003215434083601,1,0,0,1,1,99,2,2,3,3,2,1,2,1,0
1,0.034617201347467,0.055113500134688,0.115831019238136,0,0,0,6,0.285714285714286,14,13,14,12,2,0,0.006996152420085,0,0,0,2,5,23,2,2,2,2,21,0,0,0,2
0,0.033898889080074,0.053012141260639,0.176561871140494,0,0,0,7,0.333333333333333,10,9,10,9,2,0,0.006996152420085,0,0,0,1,5,23,2,2,3,3,21,0,0,0,2
0,0.022648540163339,0.086251894319785,0.255469920101753,1,0,0,2,0.500000000000000,18,16,18,16,1,0,0.005105793251843,0,0,0,1,5,36,2,2,2,2,4,0,1,0,1
0,0.000000000000000,0.097842531672065,0.312760586106929,0,0,0,2,0.095238095238095,20,18,20,17,2,0,0.006996152420085,0,0,0,1,5,39,2,2,2,2,21,0,0,0,2
0,0.000000000000000,0.058523692790603,0.191897878711758,0,0,0,5,0.238095238095238,5,5,5,5,2,0,0.006996152420085,0,0,0,2,8,12,2,2,3,3,21,0,0,0,2
0,0.101308130499877,0.124139623974665,0.599372216335490,0,0,1,5,1.000000000000000,33,28,33,28,1,0,0.005105793251843,0,0,0,1,5,90,2,2,3,3,5,1,0,0,1
0,0.030473905126054,0.230536942465853,0.665316065737234,0,1,0,4,0.800000000000000,44,26,44,22,1,0,0.005105793251843,0,0,0,1,5,101,1,1,2,2,5,0,0,0,1
0,0.247044581744586,0.066695812330003,0.289373129752568,0,0,0,2,1.000000000000000,14,12,14,12,1,0,0.005105793251843,0,0,0,1,5,20,2,2,3,3,2,0,0,0,1
0,0.115473620342674,0.857621576949102,0.698480212315637,0,0,0,1,0.250000000000000,50,37,50,37,2,1,0.005105793251843,0,0,0,1,1,108,2,2,4,3,4,0,0,1,1
0,0.000000000000000,0.164498717626125,0.437896016325116,1,0,1,3,0.750000000000000,21,19,21,18,2,1,0.005105793251843,1,1,0,1,1,50,1,1,2,2,4,1,2,1,1
1,0.120388942411040,0.098447486906720,0.324921605920306,1,0,1,4,0.333333333333333,8,8,8,8,1,0,0.005105793251843,1,1,0,1,1,24,2,2,2,2,12,2,2,0,1
1,0.000000000000000,0.079784311635943,0.205181359298243,0,0,0,12,1.000000000000000,8,8,8,8,1,0,0.005105793251843,0,1,0,3,8,20,2,2,4,3,12,0,0,0,1
0,0.073147397921021,0.178671424697357,0.369412670388413,1,0,0,2,0.666666666666667,10,9,10,9,1,0,0.005105793251843,0,0,0,1,3,26,2,2,2,2,3,0,1,0,1
1,0.000000000000000,0.044627084921148,0.103850256126651,1,0,0,3,0.600000000000000,8,8,8,8,1,0,0.005105793251843,0,0,0,2,5,14,2,2,2,2,5,0,2,0,1
0,0.039395893668955,0.073413987618815,0.248981333312042,0,0,0,15,1.000000000000000,8,8,8,8,2,0,0.006996152420085,0,0,0,1,5,13,2,2,2,2,15,0,0,0,2
1,0.000000000000000,0.137445459437795,0.445753964041062,0,0,1,11,0.733333333333333,31,28,31,28,2,0,0.006996152420085,0,0,0,1,5,72,0,0,3,3,15,2,0,0,2
0,0.100466687275101,0.395757742204432,0.798791925898121,0,0,0,4,0.500000000000000,92,71,92,69,2,0,0.006996152420085,0,0,0,0,1,187,1,1,3,3,8,0,0,0,2
0,0.027965706575044,0.122448415814336,0.499845808399914,0,0,1,6,0.750000000000000,52,42,52,42,2,0,0.006996152420085,1,0,0,0,6,79,1,1,3,3,8,2,0,0,2
0,0.058763490355715,0.231727503276347,0.697115103513569,1,0,0,12,0.923076923076923,73,56,73,54,1,0,0.005105793251843,0,0,0,1,5,149,1,1,2,2,13,0,1,0,1
0,0.000000000000000,0.050960304233641,0.083765298413020,0,0,0,20,0.606060606060606,4,4,4,4,2,0,0.006996152420085,1,1,0,2,8,6,2,2,2,2,33,0,0,0,2
1,0.031954497592536,0.217062012050391,0.467453850538288,0,1,0,10,0.303030303030303,18,16,18,15,2,0,0.006996152420085,0,0,1,1,5,47,2,2,2,2,33,0,0,0,2
0,0.098647174876185,1.000000000000000,0.694598804101773,1,0,1,1,0.166666666666667,16,14,16,14,1,1,0.003215434083601,0,0,0,1,1,59,2,2,2,2,6,1,1,1,0
1,0.000000000000000,0.150988445167660,0.451565219284240,0,1,1,22,0.666666666666667,22,21,22,20,1,0,0.005105793251843,0,0,0,1,2,76,2,2,4,4,33,1,0,0,1
0,0.000000000000000,0.134412965266064,0.356024486350587,1,0,0,3,0.750000000000000,11,10,11,10,2,0,0.006996152420085,0,0,0,1,5,13,1,1,3,3,4,0,1,0,2
0,0.000000000000000,0.095610906303865,0.326919656933696,0,0,0,4,0.800000000000000,10,10,10,10,2,0,0.006996152420085,0,0,0,1,5,20,1,1,2,2,5,0,0,0,2
0,0.029056781550578,0.241305237604912,0.669668775615812,0,0,1,3,0.600000000000000,35,25,35,24,1,0,0.005105793251843,0,1,0,1,5,87,1,1,3,3,5,1,0,0,1
0,0.075953525092295,0.973026597610353,0.973026597610353,0,0,1,1,1.000000000000000,33,28,33,27,1,1,0.003215434083601,0,0,0,1,1,101,2,2,4,4,1,1,0,1,0
1,0.061575125458577,0.343494193282816,0.573501931698601,1,0,1,32,0.969696969696970,64,51,64,49,1,0,0.005105793251843,1,1,0,1,5,108,2,2,3,3,33,1,1,0,1
0,0.000000000000000,0.000000000000000,0.045147584609329,0,1,0,2,0.133333333333333,0,0,0,0,1,0,0.005105793251843,0,0,0,2,2,3,2,2,2,2,15,0,0,0,1
0,0.347566431876020,1.000000000000000,0.390322803340829,1,0,1,1,0.200000000000000,8,8,8,8,2,1,0.005105793251843,0,0,0,1,1,24,2,2,2,2,5,1,1,1,1
1,0.000000000000000,0.083811354379406,0.241735203566110,0,0,1,4,0.800000000000000,7,7,7,7,2,1,0.005105793251843,1,0,0,1,7,18,2,2,2,2,5,1,0,1,1
0,0.150382057922943,1.000000000000000,1.000000000000000,0,0,1,1,1.000000000000000,89,67,89,63,1,1,0.003215434083601,0,0,0,1,1,200,0,0,3,3,1,2,0,1,0
0,0.000000000000000,0.147310295528345,0.482728846569329,0,0,0,4,0.571428571428571,18,14,18,14,2,0,0.006996152420085,0,0,0,1,5,50,2,2,3,3,7,0,0,0,2
1,0.000000000000000,0.017228989398793,0.237517479291319,0,0,1,6,0.857142857142857,10,10,10,10,2,0,0.006996152420085,0,0,0,1,5,20,2,2,2,2,7,1,0,0,2
1,0.025117905416882,0.330037671026882,0.559968046931072,1,0,1,18,0.857142857142857,32,30,32,30,1,0,0.005105793251843,0,0,0,1,1,95,2,2,3,3,21,2,1,0,1
0,0.022553722256386,1.000000000000000,0.747297445838832,1,0,1,1,0.250000000000000,46,42,46,41,2,1,0.005105793251843,1,0,0,1,1,93,0,0,3,3,4,2,1,1,1
0,0.000000000000000,0.277835256274281,0.566630488041544,0,0,0,2,0.500000000000000,14,14,14,14,2,1,0.005105793251843,0,0,0,1,4,47,2,2,3,3,4,0,0,1,1
0,0.078377833866334,0.269788624475829,0.630414756456690,0,0,1,12,0.800000000000000,65,57,65,51,1,0,0.005105793251843,0,0,0,0,5,145,2,2,3,3,15,1,0,0,1
0,0.045105876050088,0.154549386464294,0.506216340818953,0,0,0,2,0.153846153846154,19,19,19,19,1,0,0.005105793251843,0,0,0,1,5,52,1,1,4,3,13,0,0,0,1
0,0.239469732675455,0.999999999999999,0.732302672210877,0,1,1,1,0.100000000000000,46,30,46,29,5,1,0.010776870756569,1,0,0,1,1,115,1,1,2,2,10,1,0,1,4
0,0.000000000000000,0.074643331383223,0.240670394046264,0,0,0,3,0.300000000000000,7,7,7,7,5,1,0.010776870756569,1,1,0,3,4,17,2,2,2,2,10,0,0,1,4
0,0.000000000000000,0.137786950357181,0.253709529708029,1,0,0,5,0.500000000000000,7,7,7,7,5,1,0.010776870756569,1,0,0,3,6,12,2,2,2,2,10,0,1,1,4
0,0.000000000000000,0.125506102245369,0.254285866162376,0,0,0,7,0.700000000000000,2,2,2,2,5,1,0.010776870756569,1,1,0,3,7,6,2,2,3,3,10,0,0,1,4
0,0.113085489810511,0.317043450702043,0.459689768435279,0,0,1,10,1.000000000000000,5,5,5,5,5,1,0.010776870756569,1,1,0,1,7,25,2,2,2,2,10,1,0,1,4
0,0.299864808001747,0.999999999999999,0.797273215710233,1,0,1,1,0.083333333333333,70,61,70,61,10,1,0.020228666597779,1,1,0,1,1,175,0,0,3,3,12,2,1,1,9
0,0.000000000000000,0.061108299213817,0.133310456389603,1,0,0,2,0.166666666666667,4,4,4,4,10,1,0.020228666597779,0,0,0,2,8,14,2,2,2,2,12,0,1,1,9
0,0.084149725179981,0.356891935615722,0.656953789584279,0,0,1,5,0.416666666666667,44,37,44,35,10,1,0.020228666597779,1,1,0,1,4,95,0,0,3,3,12,1,0,1,9
0,0.094451545254398,0.250582578723328,0.516212178122805,0,0,0,6,0.500000000000000,15,15,15,15,10,1,0.020228666597779,0,0,0,1,4,38,2,2,2,2,12,0,0,1,9
0,0.027169156647617,0.190395039677911,0.316572220056235,0,0,0,7,0.583333333333333,6,6,6,6,10,1,0.020228666597779,0,0,0,1,4,13,2,2,2,2,12,0,0,1,9
0,0.223465034696367,0.400273112450525,0.719305455762188,1,0,1,8,0.666666666666667,67,59,67,57,10,1,0.020228666597779,0,0,0,1,4,135,1,1,3,3,12,2,2,1,9
0,0.024550164820207,0.071661535004075,0.168980286731607,0,0,0,9,0.750000000000000,10,9,10,8,10,1,0.020228666597779,0,0,0,1,8,16,2,2,2,2,12,0,0,1,9
0,0.100635045167573,0.269869741723553,0.410287802385001,0,0,0,11,0.916666666666667,7,7,7,7,10,1,0.020228666597779,0,0,0,1,8,29,2,2,2,2,12,0,0,1,9
0,0.130015973829394,0.256205083234823,0.456184252608178,0,1,0,12,1.000000000000000,18,18,18,16,10,1,0.020228666597779,0,0,0,1,8,33,2,2,3,3,12,0,0,1,9
0,0.128046716177086,0.136806497123276,0.232209922821967,0,0,0,10,0.833333333333333,3,3,3,3,10,1,0.020228666597779,0,0,0,2,8,8,2,2,2,2,12,0,0,1,9
0,0.260080735246439,0.207410155668177,0.665514848252227,0,0,0,2,0.666666666666667,24,19,24,18,1,0,0.005105793251843,0,0,0,1,5,49,2,2,3,3,3,0,0,0,1
1,0.000000000000000,0.050549374555713,0.357421524625720,1,0,0,7,0.368421052631579,19,18,19,18,2,0,0.005105793251843,0,0,0,1,5,37,1,1,4,4,19,0,1,0,2
0,0.296985908402428,1.000000000000000,0.455689195805227,1,0,1,1,0.333333333333333,9,8,9,8,1,1,0.003215434083601,0,0,0,2,1,21,2,2,2,2,3,1,4,1,0
1,0.032844598106735,0.227596795546025,0.415737497731740,0,0,0,14,0.875000000000000,8,8,8,8,1,0,0.005105793251843,1,0,0,2,7,15,1,1,4,4,16,0,0,0,1
0,0.000000000000000,0.003734708983571,0.130745547585523,1,0,0,9,0.900000000000000,14,14,14,14,1,0,0.005105793251843,0,0,0,1,5,20,2,2,4,4,10,0,1,0,1
0,0.150753598369497,1.000000000000000,0.381446490287736,0,0,1,1,0.111111111111111,6,6,6,6,2,1,0.005105793251843,0,0,0,1,1,14,2,2,2,2,9,1,0,1,1
0,0.203058739195357,0.193793684266575,0.496204616498689,0,0,0,7,0.777777777777778,15,13,15,11,2,1,0.005105793251843,0,0,0,0,7,42,1,1,2,2,9,0,0,1,1
0,0.082501848010333,0.928771485278926,0.928771485278926,1,0,1,1,1.000000000000000,86,58,86,56,1,1,0.003215434083601,0,0,0,1,1,248,1,1,3,3,1,2,2,1,0
0,0.214790310584817,0.162228279014651,0.494987744153726,0,0,0,4,1.000000000000000,21,17,21,16,1,0,0.005105793251843,0,0,0,3,5,47,2,2,3,3,4,0,0,0,1
0,0.024343550502525,0.161816323916862,0.529787030673371,0,1,1,9,0.500000000000000,31,27,31,27,3,0,0.006996152420085,0,0,1,1,3,76,2,2,3,3,18,2,0,0,3
0,0.045057444078858,0.196231687308339,0.583627474027335,0,0,1,11,0.611111111111111,27,26,27,24,3,0,0.006996152420085,0,0,0,1,6,84,2,2,2,2,18,1,0,0,3
0,0.000000000000000,0.048263433959948,0.193467513596369,0,0,0,3,0.600000000000000,3,3,3,3,3,1,0.006996152420085,0,0,0,2,4,4,2,2,3,3,5,0,0,1,2
0,0.091406716792745,0.000000000000000,0.092980061546929,0,0,0,4,0.800000000000000,2,2,2,2,3,1,0.006996152420085,0,0,0,2,8,5,2,2,3,3,5,0,0,1,2
0,0.081085048948891,1.000000000000000,0.531972959478082,0,0,1,1,0.200000000000000,16,15,16,14,3,1,0.006996152420085,1,0,0,1,1,49,2,2,3,3,5,1,0,1,2
1,0.173513757164809,0.179723486622920,0.503120569924172,1,0,1,4,1.000000000000000,11,10,11,10,1,0,0.005105793251843,0,0,0,1,1,29,2,2,2,2,4,1,2,0,1
0,0.229478736839302,0.164924093009628,0.466360847778939,1,0,1,2,0.400000000000000,15,13,15,13,1,0,0.005105793251843,0,0,0,1,5,42,1,1,2,2,5,1,3,0,1
0,0.000000000000000,0.092091827218861,0.208171736827129,0,0,0,8,0.242424242424242,13,13,13,13,3,0,0.008886511588327,0,0,0,1,5,19,2,2,2,2,33,0,0,0,3
1,0.000000000000000,0.150580081663144,0.365106709670948,0,0,0,12,0.363636363636364,15,14,15,14,3,0,0.008886511588327,0,0,0,1,5,34,2,2,2,2,33,0,0,0,3
1,0.000000000000000,0.169051672203598,0.381484131410561,1,0,0,6,0.181818181818182,15,15,15,15,3,0,0.008886511588327,0,0,0,1,5,38,1,1,2,2,33,0,1,0,3
0,0.094997392372200,0.120787472601756,0.278956415812370,0,0,0,13,0.866666666666667,11,11,11,10,1,0,0.005105793251843,0,0,0,2,6,25,2,2,3,3,15,0,0,0,1
0,0.215975004054083,0.821212768009301,0.821212768009301,0,0,0,1,1.000000000000000,43,38,43,37,1,1,0.003215434083601,0,0,0,0,1,73,1,1,3,3,1,0,0,1,0
0,0.000000000000000,0.040150168645107,0.191983197978389,1,0,0,2,0.400000000000000,5,5,5,5,2,0,0.006996152420085,0,0,0,1,3,10,2,2,2,2,5,0,2,0,2
0,0.000000000000000,0.074297943400876,0.375441221373204,1,1,1,4,0.800000000000000,19,17,19,17,2,0,0.006996152420085,0,0,0,1,5,45,2,2,2,2,5,1,2,0,2
0,0.044766318272335,0.141373932436790,0.483864456328103,1,0,0,12,0.800000000000000,43,33,43,32,1,0,0.005105793251843,0,0,0,1,5,83,1,1,3,3,15,0,3,0,1
0,0.000000000000000,0.087508931004845,0.323101489513739,0,0,0,2,0.105263157894737,12,12,12,12,1,0,0.005105793251843,0,0,0,1,5,34,2,2,2,2,19,0,0,0,1
0,0.086022137548859,0.185949254239265,0.569929241473714,0,0,0,34,0.971428571428571,37,34,37,34,13,0,0.024009384934263,0,0,0,3,5,101,2,2,3,3,35,0,0,0,13
0,0.093840618541559,0.135158202310444,0.313658233671107,0,0,0,14,0.400000000000000,20,15,20,15,13,0,0.024009384934263,0,0,0,1,5,41,2,2,4,4,35,0,0,0,13
0,0.138780692367724,0.151838330019934,0.442622448301103,0,0,1,16,0.457142857142857,19,10,19,11,13,0,0.024009384934263,0,0,0,1,5,51,2,2,2,2,35,1,0,0,13
0,0.125554663749714,0.201361165183371,0.683030161809479,0,0,1,12,0.342857142857143,45,32,45,29,13,0,0.024009384934263,0,0,0,1,5,109,2,2,3,3,35,2,0,0,13
0,0.000000000000000,0.150029893795004,0.240265336009038,1,0,0,10,0.285714285714286,11,11,11,11,13,0,0.024009384934263,0,0,0,1,5,24,1,1,4,4,35,0,1,0,13
0,0.080226924160304,0.086777272395549,0.423019055711608,0,0,1,4,0.114285714285714,30,23,30,22,13,0,0.024009384934263,0,0,0,1,5,74,1,1,3,3,35,1,0,0,13
0,0.000000000000000,0.070901677987768,0.243753596586177,0,1,0,24,0.685714285714286,4,4,4,4,13,0,0.024009384934263,0,0,0,3,5,13,2,2,3,3,35,0,0,0,13
0,0.000000000000000,0.061129396603886,0.282640354196509,0,0,0,26,0.742857142857143,6,6,6,6,13,0,0.024009384934263,0,0,0,1,5,19,2,2,3,3,35,0,0,0,13
0,0.056817155916781,0.188928271455765,0.517818667413321,0,0,0,28,0.800000000000000,34,29,34,29,13,0,0.024009384934263,0,0,0,3,8,66,2,2,4,3,35,0,0,0,13
0,0.026013146837844,0.090046294987782,0.271194299501499,0,0,1,22,0.628571428571429,15,14,15,14,13,0,0.024009384934263,0,0,0,1,5,34,2,2,3,3,35,1,0,0,13
0,0.029995249895444,0.086345495893556,0.456013133694224,0,1,1,19,0.542857142857143,28,23,28,22,13,0,0.024009384934263,0,0,0,1,5,66,2,2,3,3,35,1,0,0,13
0,0.198373832514371,1.000000000000000,0.604760395593670,0,0,0,1,0.333333333333333,18,14,18,14,2,1,0.003215434083601,0,0,0,1,1,36,2,2,2,2,3,0,0,1,1
0,0.085454420065524,0.197171035371733,0.433261542950713,0,0,0,16,1.000000000000000,17,15,17,14,2,0,0.005105793251843,0,0,0,1,5,32,2,2,3,3,16,0,0,0,2
1,0.000000000000000,0.060656139935547,0.192386340108917,0,0,0,10,1.000000000000000,10,8,10,8,2,0,0.006996152420085,0,0,0,1,5,24,2,2,3,3,10,0,0,0,2
0,0.125209553448724,0.160846211048728,0.727615504030870,1,0,1,12,1.000000000000000,64,36,64,32,2,0,0.006996152420085,0,0,0,1,5,168,2,2,3,3,12,1,2,0,2
0,0.000000000000000,0.098061189776593,0.376022608426253,0,0,0,5,1.000000000000000,15,15,15,15,3,1,0.006996152420085,0,0,0,1,7,40,2,2,3,3,5,0,0,1,2
0,0.143613733033258,0.952032925247420,0.617554450055887,1,0,1,1,0.200000000000000,28,23,28,23,3,1,0.006996152420085,1,1,1,1,1,63,2,2,3,3,5,1,1,1,2
0,0.020865714615517,0.279225309936238,0.737414256031897,1,1,1,3,0.600000000000000,57,47,57,47,3,1,0.006996152420085,0,0,0,1,4,113,2,2,3,3,5,1,1,1,2
1,0.057531254440647,0.342594456254540,0.656442895372304,0,0,1,2,0.125000000000000,39,32,39,28,2,0,0.005105793251843,0,0,0,1,5,86,1,1,3,3,16,1,0,0,2
0,0.106088238984096,0.108181428051895,0.246613178199558,1,0,0,9,0.818181818181818,12,12,12,12,1,0,0.005105793251843,0,0,0,2,7,23,2,2,2,2,11,0,2,0,1
0,-1.00000000000000,-1.00000000000000,-1.00000000000000,0,0,0,1,0.500000000000000,0,0,0,0,1,1,0.003215434083601,0,0,0,2,1,0,2,2,2,2,2,0,0,1,0
0,,,0.064320792478177,0,0,0,3,0.750000000000000,6,9558095285487898E-2,0,335299669175114,10,8,1,0,0.005105793251843,0,0,0,2,5,10,8,16,2,2,4,0,0,0,1
0,0.014233605485761,0.999999999999999,0.999999999999999,1,0,1,1,1.000000000000000,26,21,26,21,1,1,0.003215434083601,0,0,0,1,1,73,0,0,3,3,1,1,1,1,0
0,0.000000000000000,0.000000000000000,0.092568737992758,1,0,0,8,0.800000000000000,3,3,3,3,1,0,0.005105793251843,0,0,0,2,5,9,2,2,2,2,10,0,1,0,1
0,0.066386188011135,0.000000000000000,0.170049589690399,0,0,0,2,0.500000000000000,6,6,6,6,2,0,0.006996152420085,0,0,0,2,5,7,2,2,2,2,4,0,0,0,2
0,0.000000000000000,0.085202061171793,0.454667787496461,0,0,1,4,1.000000000000000,2,2,2,2,2,0,0.006996152420085,0,0,0,1,8,14,2,2,2,2,4,1,0,0,2
0,0.121730209659910,0.573375506951714,0.857704579608188,0,0,0,5,1.000000000000000,71,64,71,60,2,1,0.005105793251843,1,0,0,1,4,181,1,1,4,3,5,0,0,1,1
0,0.143844082235524,0.993481634522851,0.893150344550774,1,1,1,1,0.200000000000000,84,67,84,64,2,1,0.005105793251843,0,0,1,1,1,227,1,1,3,3,5,1,1,1,1
1,0.052808413123787,0.068043644378661,0.274214518344029,1,0,0,5,0.625000000000000,20,19,20,19,1,0,0.005105793251843,0,0,0,1,5,32,2,2,2,2,8,0,1,0,1
0,0.120954628745864,0.199688895932311,0.521190585824872,0,1,0,6,0.545454545454545,40,31,40,31,1,0,0.005105793251843,0,0,0,1,2,69,1,1,3,3,11,0,0,0,1
0,0.046154249539465,0.240547243225138,0.395073404292391,0,0,0,30,0.909090909090909,15,14,15,14,1,0,0.005105793251843,0,0,0,1,5,33,1,1,3,3,33,0,0,0,1
0,0.061239157525298,0.244877125625783,0.467509970001983,1,0,1,13,0.590909090909091,27,24,27,24,9,1,0.016447948261295,0,0,0,1,1,59,1,1,3,3,22,1,1,1,8
0,0.020650154611161,0.254678253336578,0.390239640379426,1,0,1,14,0.636363636363636,27,26,27,24,9,1,0.016447948261295,0,0,0,1,5,69,1,1,3,3,22,1,1,1,8
0,0.000000000000000,0.059173950042535,0.097254723176748,0,0,0,9,0.409090909090909,1,1,1,1,9,1,0.016447948261295,0,1,0,2,7,4,2,2,2,2,22,0,0,1,8
0,0.023468103340277,0.183561358739539,0.217913886025929,1,0,0,11,0.500000000000000,6,6,6,6,9,1,0.016447948261295,0,0,0,1,1,19,2,2,3,3,22,0,1,1,8
0,0.181018046647852,0.990021517976257,0.538295238906044,0,0,1,1,0.045454545454545,102,85,102,81,9,1,0.016447948261295,1,0,1,1,1,206,1,1,3,3,22,1,0,1,8
