@RELATION post-classification

@ATTRIBUTE IsQuote NUMERIC
@ATTRIBUTE TitleSim NUMERIC
@ATTRIBUTE InitSim NUMERIC
@ATTRIBUTE ThreadSim NUMERIC
@ATTRIBUTE QuestionMark NUMERIC
@ATTRIBUTE Duplicate NUMERIC
@ATTRIBUTE FiveW1H NUMERIC
@ATTRIBUTE AbsPosition NUMERIC
@ATTRIBUTE NormPosition NUMERIC
@ATTRIBUTE PostLength NUMERIC
@ATTRIBUTE PostLengthUnique NUMERIC
@ATTRIBUTE PostLengthStemmed NUMERIC
@ATTRIBUTE PostLengthUniqueStemmed NUMERIC
@ATTRIBUTE UserPostCount NUMERIC
@ATTRIBUTE IsStarter NUMERIC
@ATTRIBUTE UserAuth NUMERIC
@ATTRIBUTE Thanks NUMERIC
@ATTRIBUTE ExclamationMark NUMERIC
@ATTRIBUTE NegativeFeedback NUMERIC
@ATTRIBUTE SentimentScoreProm NUMERIC
@ATTRIBUTE Class {1, 2, 3, 4, 5, 6, 7, 8}
@ATTRIBUTE postLengthFull NUMERIC
@ATTRIBUTE minNeg NUMERIC
@ATTRIBUTE promNeg NUMERIC
@ATTRIBUTE maxPos NUMERIC
@ATTRIBUTE promPos NUMERIC
@ATTRIBUTE PostThreadCount NUMERIC
@ATTRIBUTE NofiveW1H NUMERIC
@ATTRIBUTE NoQuestionMark NUMERIC
@ATTRIBUTE UserPostIniCount NUMERIC
@ATTRIBUTE UserPostReplieCount NUMERIC


@DATA
0,  0.0950223569478787,  0.0000000000000000,  0.2032282690313520,0,0,0,6,  0.4000000000000000,5,5,5,5,77,0,  0.0867808661926309,0,0,0,2,8,13,2,2,3,3,15,0,0,0,77
0,  0.0000000000000000,  0.0950371124659391,  0.3264756812350070,0,0,0,8,  0.5333333333333333,8,8,8,8,77,0,  0.0867808661926309,0,0,0,2,8,22,2,2,3,3,15,0,0,0,77
0,  0.0135967452655264,  0.1429978467892330,  0.5046076219189760,0,0,1,2,  0.1333333333333333,22,18,22,18,77,0,  0.0867808661926309,0,0,1,1,5,66,2,2,2,2,15,2,0,0,77
0,  0.0476031114172170,  0.0938398520653870,  0.4484982024016450,0,0,1,2,  0.2222222222222222,9,9,9,9,77,0,  0.0867808661926309,0,0,0,1,5,33,2,2,2,2,9,1,0,0,77
0,  0.0000000000000000,  0.0314371119698250,  0.3059032349701240,0,0,0,3,  0.3333333333333333,6,6,6,6,77,0,  0.0867808661926309,0,0,0,1,5,21,2,2,2,2,9,0,0,0,77
0,  0.0450222825248105,  0.1330089885677870,  0.7137145355478450,0,0,1,5,  0.5555555555555556,35,31,35,31,77,0,  0.0867808661926309,0,0,0,3,5,134,2,2,4,3,9,1,0,0,77
0,  0.0391322412866999,  0.2581538325213520,  0.5635119760052600,0,0,0,2,  0.1818181818181818,13,12,13,12,77,0,  0.0867808661926309,0,0,0,1,5,45,1,1,2,2,11,0,0,0,77
0,  0.0000000000000000,  0.0285076773995263,  0.1679114080667330,0,0,1,2,  0.2500000000000000,11,11,11,11,77,0,  0.0867808661926309,0,0,0,1,5,29,2,2,3,3,8,1,0,0,77
0,  0.0000000000000000,  0.1038430031173780,  0.4072718828588590,0,0,1,2,  0.2857142857142857,39,36,39,35,77,0,  0.0867808661926309,0,0,0,1,5,97,2,2,3,3,7,2,0,0,77
0,  0.1196923138742930,  0.1461590359089950,  0.4668185175389310,1,0,1,8,  0.8888888888888888,17,16,17,15,77,0,  0.0867808661926309,0,1,0,1,5,42,2,2,2,2,9,1,2,0,77
0,  0.0000000000000000,  0.1640064912722370,  0.3765714649646830,0,0,0,2,  0.2222222222222222,3,3,3,3,77,0,  0.0867808661926309,0,0,0,1,5,17,2,2,2,2,9,0,0,0,77
0,  0.1033117950579220,  0.1974180239896960,  0.5738488031755780,0,0,0,2,  0.1666666666666667,21,21,21,21,77,0,  0.0867808661926309,0,0,0,1,5,72,2,2,4,3,12,0,0,0,77
0,  0.1770487517287070,  0.2068992360392770,  0.6440862823338480,0,0,1,6,  0.6000000000000000,20,18,20,18,77,0,  0.0867808661926309,0,0,0,1,5,68,1,1,3,3,10,1,0,0,77
0,  0.2400669264923400,  0.1772831740882130,  0.6768182044297471,0,0,1,3,  0.3000000000000000,14,14,14,14,77,0,  0.0867808661926309,0,0,0,1,3,60,2,2,2,2,10,2,0,0,77
0,  0.0361517615531258,  0.0868578267812824,  0.6276178080604190,1,0,1,3,  0.3000000000000000,43,35,43,34,77,0,  0.0867808661926309,0,0,0,1,3,118,2,2,2,2,10,3,1,0,77
0,  0.0000000000000000,  0.1536297305747720,  0.5314932837476440,0,0,1,3,  0.3333333333333333,13,13,13,13,77,0,  0.0867808661926309,0,0,0,1,5,43,2,2,2,2,9,1,0,0,77
0,  0.0000000000000000,  0.1856600995744960,  0.7225793579299290,0,1,1,7,  0.7777777777777778,26,23,26,22,77,0,  0.0867808661926309,0,0,0,1,5,108,2,2,2,2,9,1,0,0,77
0,  0.0481885025911942,  0.0456398999701793,  0.4479420088244830,0,0,1,3,  0.5000000000000000,8,8,8,8,77,0,  0.0867808661926309,0,0,0,1,5,47,2,2,2,2,6,2,0,0,77
0,  0.0000000000000000,  0.0128372377599405,  0.1793185427836410,0,0,0,4,  0.3333333333333333,4,4,4,4,77,0,  0.0867808661926309,0,0,0,2,5,10,2,2,2,2,12,0,0,0,77
0,  0.0000000000000000,  0.0540488360085184,  0.2292025883801090,0,0,1,2,  0.2000000000000000,6,5,6,5,77,0,  0.0867808661926309,0,0,0,1,3,23,0,0,2,2,10,1,0,0,77
0,  0.0249774987050206,  0.2899947288461220,  0.5947713033760320,0,1,1,3,  0.5000000000000000,32,29,32,27,77,0,  0.0867808661926309,0,0,0,1,5,92,1,1,3,3,6,2,0,0,77
0,  0.0000000000000000,  0.1325298196955500,  0.7828481374872031,0,0,1,6,  0.6000000000000000,43,38,43,38,77,0,  0.0867808661926309,0,0,0,1,5,137,2,2,3,3,10,1,0,0,77
0,  0.0000000000000000,  0.0417305488167464,  0.5917452031150100,0,0,1,8,  0.8000000000000000,16,15,16,14,77,0,  0.0867808661926309,0,0,0,3,8,57,2,2,2,2,10,1,0,0,77
0,  0.0000000000000000,  0.0704599690713145,  0.5112788894609340,0,0,0,10,  1.0000000000000000,37,34,37,32,77,0,  0.0867808661926309,0,0,0,3,5,77,2,2,4,3,10,0,0,0,77
0,  0.0000000000000000,  0.1516347671840380,  0.6697053038397440,0,0,1,3,  0.3000000000000000,48,41,48,41,77,0,  0.0867808661926309,0,0,0,1,5,143,0,0,3,3,10,2,0,0,77
0,  0.0000000000000000,  0.1570197688313660,  0.3474803682449910,0,0,0,3,  0.2727272727272727,16,15,16,15,77,0,  0.0867808661926309,0,0,0,1,5,45,2,2,2,2,11,0,0,0,77
0,  0.0328445981067351,  0.1192745665221850,  0.2809316649733730,1,0,1,2,  0.2222222222222222,5,5,5,5,77,0,  0.0867808661926309,0,0,0,2,3,16,2,2,3,3,9,1,2,0,77
0,  0.0579174269157574,  0.1727409173143600,  0.5128582776684521,0,0,1,3,  0.3333333333333333,17,14,17,14,77,0,  0.0867808661926309,0,0,0,1,5,40,2,2,2,2,9,1,0,0,77
0,  0.0447676814031831,  0.1034058004043030,  0.3760914023299920,1,0,1,8,  0.8888888888888888,15,14,15,13,77,0,  0.0867808661926309,0,0,0,1,3,45,2,2,2,2,9,1,1,0,77
0,  0.0705301277747596,  0.3000585642021640,  0.8270227057570030,0,0,1,4,  0.4444444444444444,60,49,60,46,77,0,  0.0867808661926309,0,0,0,1,5,195,1,1,3,3,9,3,0,0,77
0,  0.0338070227363817,  0.2448167206569250,  0.6299669365703950,0,0,1,6,  0.6666666666666666,28,25,28,23,77,0,  0.0867808661926309,0,0,0,0,5,90,1,1,3,3,9,1,0,0,77
0,  0.0120624067992894,  0.2432947386576090,  0.6611050099688430,0,0,0,2,  0.2222222222222222,21,20,21,20,77,0,  0.0867808661926309,0,0,0,1,5,72,2,2,3,3,9,0,0,0,77
0,  0.0584363647364097,  0.1501735070943270,  0.6418603324616030,0,0,0,4,  0.3636363636363637,21,20,21,20,77,0,  0.0867808661926309,0,0,0,1,5,100,2,2,4,4,11,0,0,0,77
0,  0.0491692340262393,  0.1725919968421800,  0.7193638918960070,0,0,1,6,  0.5454545454545454,34,28,34,28,77,0,  0.0867808661926309,0,0,0,1,5,117,2,2,3,3,11,1,0,0,77
0,  0.1112913363599800,  0.2376134539284540,  0.5410904867680930,0,0,1,2,  0.2222222222222222,16,15,16,15,77,0,  0.0867808661926309,0,0,0,2,5,50,2,2,4,3,9,1,0,0,77
0,  0.0000000000000000,  0.0719984568630349,  0.3829529124886990,0,0,1,4,  0.2000000000000000,19,17,19,17,77,0,  0.0867808661926309,0,0,1,1,8,42,1,1,3,3,20,1,0,0,77
0,  0.0000000000000000,  0.0197541956060784,  0.3917294834275590,0,0,1,18,  0.9000000000000000,13,13,13,13,77,0,  0.0867808661926309,0,0,0,1,8,33,0,0,2,2,20,1,0,0,77
0,  0.0000000000000000,  0.1326873204679020,  0.4541096998822670,0,0,1,2,  0.3333333333333333,7,7,7,7,77,0,  0.0867808661926309,0,0,0,1,5,32,2,2,2,2,6,1,0,0,77
0,  0.0577354348276143,  0.2227841820826140,  0.6769811571257830,0,0,0,4,  0.8000000000000000,22,19,22,19,77,0,  0.0867808661926309,0,0,0,3,5,74,1,1,3,3,5,0,0,0,77
0,  0.0547073805466652,  0.1247259906637810,  0.1216669366812150,0,0,0,6,  0.5454545454545454,8,7,8,7,77,0,  0.0867808661926309,0,0,0,1,5,16,2,2,3,3,11,0,0,0,77
0,  0.0245699977007501,  0.0399403498487613,  0.3930334674980690,0,0,0,9,  0.8181818181818182,9,9,9,9,77,0,  0.0867808661926309,0,0,0,1,5,27,2,2,3,3,11,0,0,0,77
0,  0.0913826353253032,  0.0904075250232045,  0.4645712513461490,0,0,1,4,  0.3636363636363637,12,12,12,12,77,0,  0.0867808661926309,0,0,0,1,3,35,2,2,3,3,11,1,0,0,77
0,  0.0000000000000000,  1.0000000000000000,  0.3037794461366450,1,0,0,1,  0.0909090909090909,11,11,11,11,1,1,  0.0042016806722689,1,0,0,4,1,25,2,2,2,2,11,0,4,1,0
0,  0.0677258068697207,  0.0824204352281700,  0.3590256072201750,0,0,1,2,  0.2000000000000000,8,8,8,8,5,0,  0.0098577892695540,0,0,0,3,5,24,2,2,2,2,10,1,0,0,5
0,  0.0435937164900256,  0.1459516038321730,  0.2418451776759920,1,0,1,7,  0.5833333333333334,10,8,10,8,5,0,  0.0098577892695540,0,0,0,1,5,22,2,2,2,2,12,1,1,0,5
0,  0.1057293012270120,  0.1066391475726730,  0.6615664181222500,0,0,0,7,  0.7000000000000000,27,20,27,19,5,0,  0.0098577892695540,0,0,1,0,5,74,1,1,2,2,10,0,0,0,5
0,  0.0312139512450568,  0.1040834272963810,  0.2462588535056690,0,0,0,2,  0.2857142857142857,11,11,11,11,5,0,  0.0098577892695540,0,0,0,3,5,23,2,2,2,2,7,0,0,0,5
0,  0.0233431373912857,  0.2238004757412840,  0.5201754134786341,0,0,0,2,  0.3333333333333333,12,11,12,11,5,0,  0.0098577892695540,1,0,0,1,5,37,2,2,4,4,6,0,0,0,5
0,  0.0775295689322079,  0.2298286645836010,  0.4538538464335180,0,0,0,9,  0.9000000000000000,12,12,12,12,6,1,  0.0087265675500970,1,1,0,3,7,37,2,2,3,3,10,0,0,2,4
0,  0.2476079468499450,  1.0000000000000000,  0.5479058446460060,1,0,0,1,  0.1000000000000000,30,28,30,28,6,1,  0.0087265675500970,0,0,0,1,1,64,1,1,3,3,10,0,4,2,4
0,  0.0000000000000000,  0.0719839393612047,  0.2104523215069090,0,0,0,10,  0.8333333333333334,7,7,7,6,6,1,  0.0087265675500970,1,1,0,2,7,20,2,2,4,3,12,0,0,2,4
0,  0.0210109480127523,  0.2456006935981430,  0.5347961502396470,0,0,0,12,  1.0000000000000000,30,29,30,28,6,1,  0.0087265675500970,1,1,0,1,7,79,1,1,3,3,12,0,0,2,4
0,  0.0327873475210708,  0.9792692979311640,  0.5935702459854820,1,0,0,1,  0.0833333333333333,38,34,38,33,6,1,  0.0087265675500970,1,1,0,3,1,113,1,1,3,3,12,0,2,2,4
0,  0.0000000000000000,  0.0710591322377407,  0.2103413633708330,0,0,0,3,  0.2500000000000000,8,8,8,8,6,1,  0.0087265675500970,1,1,0,2,4,11,2,2,3,3,12,0,0,2,4
0,  0.1189131907984300,  0.9373440101928360,  0.5322950844673230,1,0,1,1,  0.1000000000000000,22,21,22,21,2,1,  0.0053329023917259,1,0,0,1,1,53,2,2,3,3,10,1,2,1,1
0,  0.0000000000000000,  0.0668050250496049,  0.1299231487885140,0,0,0,9,  0.9000000000000000,4,4,4,4,2,1,  0.0053329023917259,1,0,0,1,7,14,2,2,2,2,10,0,0,1,1
0,  0.0556136640244420,  0.2301342097789790,  0.4090858338259100,0,1,0,2,  0.2857142857142857,28,25,28,25,1,0,  0.0053329023917259,0,0,0,1,7,58,2,2,3,3,7,0,0,0,1
0,  0.0000000000000000,  0.1506820497292360,  0.5552600171385140,0,0,0,4,  0.4000000000000000,46,31,46,28,1,0,  0.0053329023917259,1,1,0,1,8,80,1,1,2,2,10,0,0,0,1
0,  0.2042735358328670,  1.0000000000000000,  0.6409708496691400,1,0,1,1,  0.1111111111111111,35,32,35,29,4,1,  0.0075953458306399,1,1,0,1,1,91,2,2,2,2,9,2,2,1,3
0,  0.1300908909836120,  0.2865798988809100,  0.6762925525380900,0,0,0,9,  1.0000000000000000,30,26,30,26,4,1,  0.0075953458306399,1,1,0,1,7,65,2,2,3,3,9,0,0,1,3
0,  0.1094277336375000,  0.1483116360971310,  0.3426320344767210,0,0,0,5,  0.5555555555555556,19,15,19,15,4,1,  0.0075953458306399,0,0,0,1,5,31,2,2,2,2,9,0,0,1,3
0,  0.0703161642157211,  0.1253092877737670,  0.2370514482494690,1,0,0,6,  0.6666666666666666,10,10,10,10,4,1,  0.0075953458306399,0,0,0,1,1,17,0,0,2,2,9,0,1,1,3
0,  0.0610086279843749,  0.2298559437542950,  0.6808101091120540,1,0,0,6,  0.5454545454545454,24,21,24,21,16,0,  0.0211700064641241,0,0,0,1,5,71,2,2,3,3,11,0,1,1,15
0,  0.0000000000000000,  0.0850816158955004,  0.4743046940586410,0,0,0,4,  0.3636363636363637,13,11,13,11,16,0,  0.0211700064641241,0,0,0,1,5,44,1,1,2,2,11,0,0,1,15
0,  0.0384984889469582,  0.2733984031324050,  0.4902610285553690,0,0,1,4,  0.3333333333333333,21,21,21,21,16,0,  0.0211700064641241,0,0,0,1,5,43,0,0,3,3,12,1,0,1,15
0,  0.0000000000000000,  0.1310675722060350,  0.3705952217724670,1,0,0,5,  0.7142857142857143,10,9,10,9,16,0,  0.0211700064641241,0,0,0,1,5,28,2,2,3,3,7,0,1,1,15
0,  0.0600864878718091,  0.1735603400819490,  0.4498259771728120,0,0,1,7,  0.8750000000000000,11,11,11,11,16,0,  0.0211700064641241,0,0,0,1,5,37,2,2,2,2,8,1,0,1,15
0,  0.1242240979336040,  0.1095707500254310,  0.7414753295699920,0,0,0,2,  0.2857142857142857,51,38,51,38,16,0,  0.0211700064641241,0,0,0,0,5,131,1,1,2,2,7,0,0,1,15
0,  0.0468350196606330,  0.0454909641340229,  0.6951850114739520,0,1,1,7,  1.0000000000000000,55,37,55,35,16,0,  0.0211700064641241,0,0,0,3,5,139,2,2,3,3,7,1,0,1,15
0,  0.0412182855259818,  0.3322674846471440,  0.7233530611212170,0,0,0,4,  0.4444444444444444,45,38,45,37,16,0,  0.0211700064641241,0,0,0,0,5,104,2,2,3,3,9,0,0,1,15
0,  0.0000000000000000,  0.0268639280020034,  0.0641453629351348,0,0,0,6,  0.6666666666666666,5,5,5,5,16,0,  0.0211700064641241,0,0,0,1,8,8,2,2,2,2,9,0,0,1,15
0,  0.0187788385220079,  0.2408382832067250,  0.6357698024040061,1,0,1,5,  0.6250000000000000,41,32,41,30,16,0,  0.0211700064641241,0,0,0,1,5,99,2,2,3,3,8,2,2,1,15
0,  0.0538741189102036,  0.1499045285785250,  0.3762874387483150,1,0,0,4,  0.4444444444444444,13,12,13,11,16,0,  0.0211700064641241,0,0,0,1,5,33,2,2,2,2,9,0,1,1,15
0,  0.0000000000000000,  0.0551527362132464,  0.1830472183849500,0,0,0,2,  0.2222222222222222,6,6,6,6,16,0,  0.0211700064641241,0,0,0,1,5,12,2,2,2,2,9,0,0,1,15
0,  0.0000000000000000,  0.0809084845980920,  0.2257110059123030,0,0,1,4,  0.5714285714285714,2,2,2,2,16,1,  0.0211700064641241,1,0,0,3,7,8,2,2,2,2,7,1,0,1,15
0,  0.0375142281718747,  0.3193475219225310,  0.7085703269166170,0,1,0,6,  0.8571428571428571,40,34,40,33,16,1,  0.0211700064641241,0,0,0,1,5,117,0,0,4,3,7,0,0,1,15
0,  0.0754796325412906,  1.0000000000000000,  0.7360549098205040,1,0,1,1,  0.1428571428571429,55,49,55,48,16,1,  0.0211700064641241,0,1,0,1,1,138,1,1,4,3,7,1,2,1,15
0,  0.0597727858406037,  0.0477490590066103,  0.2772989525979900,0,0,1,5,  0.5000000000000000,9,8,9,8,16,0,  0.0211700064641241,0,0,0,2,5,26,0,0,2,2,10,1,0,1,15
0,  0.1027570297264760,  0.0429588433377912,  0.4659993552282320,1,0,1,3,  0.3000000000000000,32,29,32,29,17,0,  0.0234324499030381,0,0,0,1,5,75,1,1,4,3,10,1,1,0,17
0,  0.0416602035968618,  0.0348855272289800,  0.3424860631490590,0,0,1,5,  0.5000000000000000,19,19,19,19,17,0,  0.0234324499030381,0,0,0,1,7,48,1,1,4,3,10,1,0,0,17
0,  0.0608956831046512,  0.2025681021805950,  0.8456494838305481,1,0,0,7,  1.0000000000000000,192,146,192,143,17,0,  0.0234324499030381,0,0,0,1,5,386,1,1,4,3,7,0,1,0,17
0,  0.1264927490083160,  0.1903317679120270,  0.3670564413135120,0,0,0,9,  0.8181818181818182,12,12,12,12,17,0,  0.0234324499030381,0,0,0,3,8,23,2,2,4,3,11,0,0,0,17
0,  0.0000000000000000,  0.1309652051658390,  0.5956157745138960,0,0,0,7,  0.5833333333333334,38,32,38,32,17,0,  0.0234324499030381,0,0,0,3,5,100,1,1,4,3,12,0,0,0,17
0,  0.0337180252829253,  0.1323619032167720,  0.7070705389576180,1,0,1,4,  0.3333333333333333,42,39,42,39,17,0,  0.0234324499030381,0,0,0,3,5,97,2,2,3,3,12,2,1,0,17
0,  0.0412819046413240,  0.0643082680027083,  0.1555527522675670,0,0,0,9,  0.7500000000000000,8,8,8,8,17,0,  0.0234324499030381,0,0,0,1,8,14,2,2,2,2,12,0,0,0,17
0,  0.0412819046413240,  0.0643082680027083,  0.1555527522675670,0,0,0,10,  0.8333333333333334,8,8,8,8,17,0,  0.0234324499030381,0,0,0,1,8,14,2,2,2,2,12,0,0,0,17
0,  0.0209523030117091,  0.3597016334072490,  0.8311123676497020,0,0,1,4,  0.8000000000000000,150,123,150,119,17,0,  0.0234324499030381,0,0,0,1,5,328,1,1,4,3,5,1,0,0,17
0,  0.0567980254620502,  0.2531204843279330,  0.7180610303580030,0,0,0,4,  0.4000000000000000,58,51,58,51,17,0,  0.0234324499030381,0,0,1,1,5,142,1,1,4,3,10,0,0,0,17
0,  0.0173361392177139,  0.2931804103160760,  0.6018416662720790,0,0,1,2,  0.3333333333333333,87,75,87,74,17,0,  0.0234324499030381,0,1,0,1,5,160,1,1,4,3,6,1,0,0,17
0,  0.0000000000000000,  0.0500573175051885,  0.2530744983788880,0,0,0,2,  0.1818181818181818,11,10,11,10,17,0,  0.0234324499030381,0,0,0,2,5,15,2,2,2,2,11,0,0,0,17
0,  0.0066570266370092,  0.2232647825141940,  0.5934892180282950,0,0,1,10,  1.0000000000000000,48,47,48,47,17,0,  0.0234324499030381,0,0,0,3,5,100,1,1,3,3,10,2,0,0,17
0,  0.0396615084997478,  0.1210772329396140,  0.5247853239520030,0,0,0,3,  0.2727272727272727,13,13,13,13,17,0,  0.0234324499030381,0,0,0,1,5,46,2,2,3,3,11,0,0,0,17
0,  0.0769903655120272,  0.1385550530798330,  0.5816828204988820,0,0,0,4,  0.3636363636363637,31,28,31,28,17,0,  0.0234324499030381,0,0,0,1,5,73,2,2,3,3,11,0,0,0,17
0,  0.0000000000000000,  0.0000000000000000,  0.2998725551330720,0,0,0,3,  0.1500000000000000,4,4,4,4,17,0,  0.0234324499030381,0,0,0,3,8,12,2,2,4,4,20,0,0,0,17
0,  0.0520106288322588,  0.0000000000000000,  0.2113033133755840,0,0,0,14,  0.7000000000000000,10,10,10,10,17,0,  0.0234324499030381,0,0,0,1,5,21,2,2,2,2,20,0,0,0,17
0,  0.0510210387426729,  0.0094173586329448,  0.1972143747137690,0,0,0,6,  0.6666666666666666,16,14,16,14,1,0,  0.0053329023917259,0,0,0,3,5,22,2,2,3,3,9,0,0,0,1
0,  0.1193222940802750,  0.2347682938873130,  0.5261433887876760,1,0,1,3,  0.3333333333333333,15,13,15,13,3,1,  0.0064641241111829,1,0,0,3,1,35,2,2,3,3,9,1,2,1,2
0,  0.0665996449845168,  0.2389385083272530,  0.6230894642029380,1,0,1,8,  0.8888888888888888,50,45,50,45,3,1,  0.0064641241111829,1,1,0,1,7,131,0,0,3,3,9,3,5,1,2
0,  0.1049773511621010,  1.0000000000000000,  0.5656067583493440,1,0,1,1,  0.1111111111111111,26,23,26,21,3,1,  0.0064641241111829,0,0,0,1,1,78,1,1,3,3,9,1,5,1,2
0,  0.0788903398247962,  0.1866817898213500,  0.4965638907605170,0,0,0,9,  1.0000000000000000,25,21,25,21,12,0,  0.0166451195862961,0,1,0,1,5,56,1,1,3,3,9,0,0,0,12
0,  0.0940615256593555,  0.2577838368246710,  0.5585985641206630,0,0,0,7,  0.7777777777777778,22,19,22,19,12,0,  0.0166451195862961,0,0,0,3,5,56,2,2,3,3,9,0,0,0,12
0,  0.0532128481492193,  0.1771305268575350,  0.4014712546248700,0,0,0,4,  0.5714285714285714,23,23,23,23,12,0,  0.0166451195862961,0,0,0,1,5,45,1,1,3,3,7,0,0,0,12
0,  0.0457645432233197,  0.1299332416531540,  0.2286307309825060,0,0,0,2,  0.6666666666666666,5,5,5,5,12,0,  0.0166451195862961,1,0,0,2,7,18,2,2,2,2,3,0,0,0,12
0,  0.0317751756484864,  0.2966538170638900,  0.6083628884915580,0,0,0,3,  0.3000000000000000,18,17,18,17,12,0,  0.0166451195862961,0,0,0,1,5,48,1,1,2,2,10,0,0,0,12
0,  0.0000000000000000,  0.0834095521433881,  0.3801130634043390,0,0,0,4,  0.5714285714285714,24,24,24,24,12,0,  0.0166451195862961,0,0,0,1,5,54,2,2,3,3,7,0,0,0,12
0,  0.0000000000000000,  0.1588543369027330,  0.4064815312737080,0,0,0,7,  1.0000000000000000,15,15,15,14,12,0,  0.0166451195862961,0,0,0,1,5,35,2,2,3,3,7,0,0,0,12
0,  0.0000000000000000,  0.1036801892228490,  0.6781069594474500,0,0,0,5,  0.5555555555555556,51,45,51,43,12,0,  0.0166451195862961,0,0,0,1,5,111,2,2,4,3,9,0,0,0,12
0,  0.0167819768873888,  0.2360153549011770,  0.5563494684257840,0,0,1,5,  0.8333333333333334,20,20,20,19,12,0,  0.0166451195862961,0,0,0,3,5,60,2,2,4,4,6,1,0,0,12
0,  0.0531925963724691,  0.2997986606620840,  0.6606035538176920,0,0,0,2,  0.3333333333333333,33,31,33,31,12,0,  0.0166451195862961,0,0,0,1,5,75,1,1,3,3,6,0,0,0,12
0,  0.1595306087102390,  0.2167470419363130,  0.9215911444685480,1,0,1,4,  0.8000000000000000,234,147,234,138,12,0,  0.0166451195862961,0,0,0,1,5,439,1,1,3,3,5,1,1,0,12
0,  0.0448899753147386,  0.1216867717979160,  0.6259045488107670,0,1,1,3,  0.3333333333333333,85,71,85,67,1,0,  0.0053329023917259,0,1,0,0,5,152,1,1,3,3,9,1,0,0,1
0,  0.0170412432094511,  0.2474961242991000,  0.4616601393837090,1,0,1,5,  0.8333333333333334,26,26,26,26,2,1,  0.0053329023917259,1,0,0,1,1,63,1,1,3,3,6,1,2,1,1
0,  0.1669273621500290,  1.0000000000000000,  0.6726758924816820,1,0,1,1,  0.1666666666666667,46,43,46,43,2,1,  0.0053329023917259,1,0,0,1,1,123,2,2,4,3,6,2,1,1,1
0,  0.0728032551684519,  0.2920345657040070,  0.7695743021502141,0,0,1,5,  0.5000000000000000,65,57,65,55,1,0,  0.0053329023917259,0,1,0,3,5,157,2,2,4,3,10,1,0,0,1
0,  0.0215696054652713,  0.3169757830490800,  0.5251056853606980,0,0,0,3,  0.4285714285714286,22,21,22,21,3,1,  0.0064641241111829,1,0,0,1,7,67,2,2,3,3,7,0,0,1,2
0,  0.0043384369268883,  1.0000000000000000,  0.9228988238716720,0,0,0,1,  0.1428571428571429,226,163,226,158,3,1,  0.0064641241111829,1,1,0,1,5,465,1,1,4,3,7,0,0,1,2
0,  0.0000000000000000,  0.1748368964475400,  0.3264014206535890,0,0,1,5,  0.7142857142857143,9,9,9,9,3,1,  0.0064641241111829,0,0,0,1,4,25,2,2,2,2,7,1,0,1,2
0,  0.0000000000000000,  0.1042178587408950,  0.5283187817184690,0,0,0,3,  0.5000000000000000,35,29,35,29,2,0,  0.0064641241111829,0,0,0,1,5,81,2,2,4,3,6,0,0,0,2
0,  0.0000000000000000,  0.1682461579312490,  0.5574301058578710,0,0,0,5,  0.5000000000000000,23,22,23,21,2,0,  0.0064641241111829,0,0,0,1,5,63,2,2,3,3,10,0,0,0,2
0,  0.0471743077718237,  0.1473593285359420,  0.3948060373065270,0,0,0,3,  0.2727272727272727,8,7,8,7,2,0,  0.0064641241111829,0,0,0,1,5,32,2,2,3,3,11,0,0,0,2
0,  0.0415125020048767,  0.1090980304366970,  0.5999896763238700,0,0,1,4,  0.6666666666666666,30,28,30,26,2,0,  0.0064641241111829,0,0,0,1,5,76,1,1,3,3,6,2,0,0,2
0,  0.1495524115841470,  0.1176531535648030,  0.4488914093946110,0,0,0,9,  0.9000000000000000,25,23,25,23,3,1,  0.0064641241111829,0,1,0,2,7,57,2,2,3,3,10,0,0,1,2
0,  0.1636788254823190,  0.2027444606185550,  0.8058576456277410,0,0,0,2,  0.2000000000000000,192,100,192,98,3,1,  0.0064641241111829,0,0,0,0,5,292,1,1,4,3,10,0,0,1,2
0,  0.0642439058369409,  1.0000000000000000,  0.2158728565852880,1,0,1,1,  0.1000000000000000,10,10,10,9,3,1,  0.0064641241111829,0,0,0,1,1,22,2,2,2,2,10,1,2,1,2
0,  0.0000000000000000,  0.0749667993017877,  0.5529197916526990,0,0,1,5,  0.5000000000000000,22,22,22,21,3,1,  0.0064641241111829,1,0,0,1,4,64,1,1,3,3,10,1,0,1,2
0,  0.0000000000000000,  0.0462126200012719,  0.5054608256403680,0,0,0,9,  0.9000000000000000,15,15,15,15,3,1,  0.0064641241111829,1,0,0,1,7,48,2,2,4,3,10,0,0,1,2
0,  0.1232641404154150,  1.0000000000000000,  0.5879037966803770,1,0,1,1,  0.1428571428571429,35,31,35,30,3,1,  0.0064641241111829,1,1,0,1,1,102,1,1,3,3,7,1,4,1,2
0,  0.0708841276986016,  0.1604614617309520,  0.3101293462972110,0,0,0,7,  1.0000000000000000,17,17,17,17,3,1,  0.0064641241111829,1,1,0,1,7,34,1,1,4,3,7,0,0,1,2
0,  0.0952317290605030,  0.2996711262051880,  0.6423285162424350,0,0,0,3,  0.4285714285714286,23,23,23,22,3,1,  0.0064641241111829,1,1,1,1,4,62,2,2,4,4,7,0,0,1,2
